id,old_category,old_note
1931,餐饮/_未分类,618 健身餐
1932,餐饮/_未分类,618 牛油果
1939,餐饮/_未分类,618 牛奶
1942,餐饮/_未分类,618 火腿肠双汇
1943,餐饮/_未分类,618 鸡胸肉
1944,餐饮/_未分类,618 火腿肠
1946,餐饮/_未分类,618 琵琶腿
1947,餐饮/_未分类,618 鸡胸肉
1949,餐饮/_未分类,
1953,餐饮/_未分类,
1955,餐饮/_未分类,
1957,餐饮/_未分类,
1959,餐饮/_未分类,
1961,餐饮/_未分类,
1963,餐饮/_未分类,
1964,餐饮/_未分类,
1966,餐饮/_未分类,
1968,餐饮/_未分类,
1969,餐饮/_未分类,
1970,餐饮/_未分类,
1971,餐饮/_未分类,
1972,餐饮/_未分类,
1973,餐饮/_未分类,
1974,餐饮/_未分类,
1977,餐饮/_未分类,
1978,餐饮/_未分类,
1979,餐饮/_未分类,
1980,餐饮/_未分类,
1981,餐饮/_未分类,
1982,餐饮/_未分类,
1984,餐饮/_未分类,
1985,餐饮/_未分类,
1988,餐饮/_未分类,
1989,餐饮/_未分类,
1991,餐饮/_未分类,
1992,餐饮/_未分类,
1993,餐饮/_未分类,
1994,餐饮/_未分类,
1995,餐饮/_未分类,
1996,餐饮/_未分类,
1999,餐饮/_未分类,
2001,餐饮/_未分类,
2002,餐饮/_未分类,
2003,餐饮/_未分类,
2004,餐饮/_未分类,
2006,餐饮/_未分类,
2008,餐饮/_未分类,
2009,餐饮/_未分类,
2012,餐饮/_未分类,
2014,餐饮/_未分类,
2019,餐饮/_未分类,
2022,餐饮/_未分类,
2023,餐饮/_未分类,蛋糕
2024,餐饮/_未分类,
2032,餐饮/_未分类,
2034,餐饮/_未分类,
2040,餐饮/_未分类,
2042,餐饮/_未分类,
2043,餐饮/_未分类,
2044,餐饮/_未分类,
2047,餐饮/_未分类,
2048,餐饮/_未分类,
2049,餐饮/_未分类,
2055,餐饮/_未分类,
2061,餐饮/_未分类,
2062,餐饮/_未分类,
2064,餐饮/_未分类,
2065,餐饮/_未分类,
2066,餐饮/_未分类,
2072,餐饮/_未分类,
2076,餐饮/_未分类,
2077,餐饮/_未分类,
2080,餐饮/_未分类,
2081,餐饮/_未分类,
2085,餐饮/_未分类,
2086,餐饮/_未分类,
2088,餐饮/_未分类,
2089,餐饮/_未分类,
2091,餐饮/_未分类,
2092,餐饮/_未分类,
2094,餐饮/_未分类,
2095,餐饮/_未分类,
2096,餐饮/_未分类,
2097,餐饮/_未分类,
2100,餐饮/_未分类,
2103,餐饮/_未分类,
2104,餐饮/_未分类,
2105,餐饮/_未分类,
2107,餐饮/_未分类,
2109,餐饮/_未分类,
2110,餐饮/_未分类,
2115,餐饮/_未分类,
2117,餐饮/_未分类,
2119,餐饮/_未分类,
2121,餐饮/_未分类,
2122,餐饮/_未分类,
2123,餐饮/_未分类,
2124,餐饮/_未分类,
2125,餐饮/_未分类,
2130,餐饮/_未分类,
2131,餐饮/_未分类,
2132,餐饮/_未分类,
2134,餐饮/_未分类,
2136,餐饮/_未分类,
2137,餐饮/_未分类,
2139,餐饮/_未分类,
2140,餐饮/_未分类,
2141,餐饮/_未分类,
2143,餐饮/_未分类,
2144,餐饮/_未分类,
2146,餐饮/_未分类,
2149,餐饮/_未分类,
2151,餐饮/_未分类,
2152,餐饮/_未分类,
2153,餐饮/_未分类,
2155,餐饮/_未分类,
2157,餐饮/_未分类,
2158,餐饮/_未分类,
2160,餐饮/_未分类,
2163,餐饮/_未分类,
2164,餐饮/_未分类,
2165,餐饮/_未分类,
2166,餐饮/_未分类,
2173,餐饮/_未分类,
2174,餐饮/_未分类,
2175,餐饮/_未分类,
2179,餐饮/_未分类,
2180,餐饮/_未分类,
2182,餐饮/_未分类,
2185,餐饮/_未分类,
2186,餐饮/_未分类,
2187,餐饮/_未分类,
2189,餐饮/_未分类,
2190,餐饮/_未分类,
2193,餐饮/_未分类,
2195,餐饮/_未分类,
2198,餐饮/_未分类,
2199,餐饮/_未分类,
2201,餐饮/_未分类,
2203,餐饮/_未分类,
2204,餐饮/_未分类,
2208,餐饮/_未分类,
2211,餐饮/_未分类,
2214,餐饮/_未分类,
2217,餐饮/_未分类,
2221,餐饮/_未分类,
2223,餐饮/_未分类,
2225,餐饮/_未分类,
2229,餐饮/_未分类,
2231,餐饮/_未分类,
2232,餐饮/_未分类,
2233,餐饮/_未分类,
2234,餐饮/_未分类,
2235,餐饮/_未分类,
2242,餐饮/_未分类,
2243,餐饮/_未分类,
2247,餐饮/_未分类,
2255,餐饮/_未分类,
2256,餐饮/_未分类,
2260,餐饮/_未分类,
2266,餐饮/_未分类,
2267,餐饮/_未分类,
2270,餐饮/_未分类,
2272,餐饮/_未分类,
2273,餐饮/_未分类,
2276,餐饮/_未分类,
2279,餐饮/_未分类,
2286,餐饮/_未分类,
2290,餐饮/_未分类,
2295,餐饮/_未分类,
2296,餐饮/_未分类,
2297,餐饮/_未分类,
2298,餐饮/_未分类,杂粮煎饼
2303,餐饮/_未分类,
2305,餐饮/_未分类,
2306,餐饮/_未分类,冰淇淋🍨
2308,餐饮/_未分类,纪念日520❤️❤️❤️
2310,餐饮/_未分类,
2311,餐饮/_未分类,
2315,餐饮/_未分类,牛排🥩
2318,餐饮/_未分类,
2319,餐饮/_未分类,
2324,餐饮/_未分类,
2325,餐饮/_未分类,
2327,餐饮/_未分类,
2328,餐饮/_未分类,
2335,餐饮/_未分类,拿铁玛奇朵
2336,餐饮/_未分类,
2337,餐饮/_未分类,
2338,餐饮/_未分类,
2339,餐饮/_未分类,
2341,餐饮/_未分类,
2348,餐饮/_未分类,
2349,餐饮/_未分类,
2351,餐饮/_未分类,
2354,餐饮/_未分类,
2358,餐饮/_未分类,
2360,餐饮/_未分类,
2364,餐饮/_未分类,
2365,餐饮/_未分类,
2366,餐饮/_未分类,
2369,餐饮/_未分类,
2370,餐饮/_未分类,
2371,餐饮/_未分类,
2373,餐饮/_未分类,
2378,餐饮/_未分类,
2386,餐饮/_未分类,
2387,餐饮/_未分类,
2388,餐饮/_未分类,凉皮凉面
2390,餐饮/_未分类,
2391,餐饮/_未分类,
2400,餐饮/_未分类,
2401,餐饮/_未分类,
2405,餐饮/_未分类,榴莲千层
2407,餐饮/_未分类,
2410,餐饮/_未分类,
2411,餐饮/_未分类,
2414,餐饮/_未分类,
2415,餐饮/_未分类,
2421,餐饮/_未分类,
2424,餐饮/_未分类,
2425,餐饮/_未分类,
2427,餐饮/_未分类,
2430,餐饮/_未分类,
2435,餐饮/_未分类,汉堡🍔
2436,餐饮/_未分类,陆小馋
2437,餐饮/_未分类,三个汉堡
2444,餐饮/_未分类,
2446,餐饮/_未分类,
2447,餐饮/_未分类,
2448,餐饮/_未分类,火腿肠
2453,餐饮/_未分类,
2455,餐饮/_未分类,
2456,餐饮/_未分类,
2459,餐饮/_未分类,
2463,餐饮/_未分类,
2466,餐饮/_未分类,
2469,餐饮/_未分类,
2471,餐饮/_未分类,
2472,餐饮/_未分类,
2473,餐饮/_未分类,
2478,餐饮/_未分类,
2479,餐饮/_未分类,自助餐
2482,餐饮/_未分类,
2484,餐饮/_未分类,
2489,餐饮/_未分类,
2490,餐饮/_未分类,
2491,餐饮/_未分类,
2493,餐饮/_未分类,
2494,餐饮/_未分类,
2495,餐饮/_未分类,奶油 土豆
2496,餐饮/_未分类,买菜
2497,餐饮/_未分类,
2498,餐饮/_未分类,冰淇淋🍨
2499,餐饮/_未分类,饮用水
2500,餐饮/_未分类,
2501,餐饮/_未分类,
2502,餐饮/_未分类,
2504,餐饮/_未分类,
2508,餐饮/_未分类,
2509,餐饮/_未分类,
2513,餐饮/_未分类,
2514,餐饮/_未分类,
2515,餐饮/_未分类,饿了吗
2516,餐饮/_未分类,
2517,餐饮/_未分类,
2519,餐饮/_未分类,
2524,餐饮/_未分类,
2527,餐饮/_未分类,
2530,餐饮/_未分类,
2534,餐饮/_未分类,
2535,餐饮/_未分类,
2541,餐饮/_未分类,
2542,餐饮/_未分类,
2543,餐饮/_未分类,
2544,餐饮/_未分类,
2549,餐饮/_未分类,
2554,餐饮/_未分类,
2556,餐饮/_未分类,
2559,餐饮/_未分类,
2562,餐饮/_未分类,
2564,餐饮/_未分类,
2565,餐饮/_未分类,
2571,餐饮/_未分类,
2572,餐饮/_未分类,
2573,餐饮/_未分类,
2574,餐饮/_未分类,
2577,餐饮/_未分类,
2582,餐饮/_未分类,
2585,餐饮/_未分类,
2586,餐饮/_未分类,
2588,餐饮/_未分类,
2589,餐饮/_未分类,
2592,餐饮/_未分类,
2593,餐饮/_未分类,
2597,餐饮/_未分类,
2598,餐饮/_未分类,
2599,餐饮/_未分类,
2600,餐饮/_未分类,
2601,餐饮/_未分类,
2602,餐饮/_未分类,
2605,餐饮/_未分类,
2608,餐饮/_未分类,
2612,餐饮/_未分类,
2613,餐饮/_未分类,
2615,餐饮/_未分类,
2617,餐饮/_未分类,
2620,餐饮/_未分类,
2628,餐饮/_未分类,
2629,餐饮/_未分类,
2630,餐饮/_未分类,
2632,餐饮/_未分类,
2634,餐饮/_未分类,
2635,餐饮/_未分类,
2636,餐饮/_未分类,
2637,餐饮/_未分类,
2638,餐饮/_未分类,
2639,餐饮/_未分类,
2640,餐饮/_未分类,
2641,餐饮/_未分类,
2645,餐饮/_未分类,
2646,餐饮/_未分类,水果
2647,餐饮/_未分类,
2648,餐饮/_未分类,虾🦐
2649,餐饮/_未分类,
2650,餐饮/_未分类,奶油
2651,餐饮/_未分类,
2652,餐饮/_未分类,
2653,餐饮/_未分类,
2655,餐饮/_未分类,
2657,餐饮/_未分类,
2658,餐饮/_未分类,
2659,餐饮/_未分类,
2661,餐饮/_未分类,
2662,餐饮/_未分类,
2663,餐饮/_未分类,
2665,餐饮/_未分类,
2666,餐饮/_未分类,
2672,餐饮/_未分类,
2674,餐饮/_未分类,
2675,餐饮/_未分类,
2676,餐饮/_未分类,
2677,餐饮/_未分类,
2678,餐饮/_未分类,
2679,餐饮/_未分类,
2680,餐饮/_未分类,
2681,餐饮/_未分类,
2682,餐饮/_未分类,
2683,餐饮/_未分类,
2685,餐饮/_未分类,
2686,餐饮/_未分类,
2687,餐饮/_未分类,
2688,餐饮/_未分类,
2691,餐饮/_未分类,
2692,餐饮/_未分类,
2694,餐饮/_未分类,
2696,餐饮/_未分类,
2698,餐饮/_未分类,
2699,餐饮/_未分类,
2701,餐饮/_未分类,
2702,餐饮/_未分类,
2703,餐饮/_未分类,
2704,餐饮/_未分类,
2705,餐饮/_未分类,
2706,餐饮/_未分类,
2708,餐饮/_未分类,
2709,餐饮/_未分类,
2710,餐饮/_未分类,
2711,餐饮/_未分类,
2712,餐饮/_未分类,
2713,餐饮/_未分类,
2714,餐饮/_未分类,
2715,餐饮/_未分类,
2716,餐饮/_未分类,
2717,餐饮/_未分类,
2720,餐饮/_未分类,中兴通讯股份有限公司
2726,餐饮/_未分类,美团
2727,餐饮/_未分类,
2728,餐饮/_未分类,
2731,餐饮/_未分类,美团
2732,餐饮/_未分类,
2734,餐饮/_未分类,中兴通讯股份有限公司
2738,餐饮/_未分类,中兴通讯股份有限公司
2739,餐饮/_未分类,
2745,餐饮/_未分类,中兴通讯股份有限公司
2747,餐饮/_未分类,中兴通讯股份有限公司
2750,餐饮/_未分类,中兴通讯股份有限公司
2755,餐饮/_未分类,中兴通讯股份有限公司
2756,餐饮/_未分类,
2757,餐饮/_未分类,中兴通讯股份有限公司
2762,餐饮/_未分类,
2768,餐饮/_未分类,中兴通讯股份有限公司
2769,餐饮/_未分类,中兴通讯股份有限公司
2770,餐饮/_未分类,
2771,餐饮/_未分类,鸿雅（**帅）
2773,餐饮/_未分类,美团
2776,餐饮/_未分类,
2777,餐饮/_未分类,
2778,餐饮/_未分类,
2779,餐饮/_未分类,
2780,餐饮/_未分类,中兴通讯股份有限公司
2781,餐饮/_未分类,中兴通讯股份有限公司
2785,餐饮/_未分类,
2787,餐饮/_未分类,
2788,餐饮/_未分类,
2791,餐饮/_未分类,美团
2793,餐饮/_未分类,
2795,餐饮/_未分类,华润万家有限公司
2796,餐饮/_未分类,中兴通讯股份有限公司
2801,餐饮/_未分类,
2802,餐饮/_未分类,
2812,餐饮/_未分类,南京市秦淮区毛长超市店
2813,餐饮/_未分类,
2815,餐饮/_未分类,华润万家有限公司
2816,餐饮/_未分类,中兴通讯股份有限公司
2818,餐饮/_未分类,中兴通讯股份有限公司
2820,餐饮/_未分类,中兴通讯股份有限公司
2822,餐饮/_未分类,山姆
2823,餐饮/_未分类,
2824,餐饮/_未分类,
2825,餐饮/_未分类,
2827,餐饮/_未分类,
2828,餐饮/_未分类,
2831,餐饮/_未分类,
2836,餐饮/_未分类,
2847,餐饮/_未分类,
2849,餐饮/_未分类,中兴通讯股份有限公司
2850,餐饮/_未分类,中兴通讯股份有限公司
2853,餐饮/_未分类,金戋馄饨
2858,餐饮/_未分类,
2861,餐饮/_未分类,
2862,餐饮/_未分类,
2867,餐饮/_未分类,弥虎·贵州酸汤牛肉火锅（喜马拉雅店）
2870,餐饮/_未分类,中兴通讯股份有限公司
2876,餐饮/_未分类,中兴通讯股份有限公司
2878,餐饮/_未分类,正宗武汉热干面
2879,餐饮/_未分类,北京泉新高品科贸有限责任公司
2880,餐饮/_未分类,
2883,餐饮/_未分类,
2885,餐饮/_未分类,购好超市
2886,餐饮/_未分类,
2888,餐饮/_未分类,北京泉新高品科贸有限责任公司
2889,餐饮/_未分类,
2890,餐饮/_未分类,
2896,餐饮/_未分类,杨川记燃面·钵钵鸡（复地店）
2899,餐饮/_未分类,北京泉新高品科贸有限责任公司
2900,餐饮/_未分类,中兴通讯股份有限公司
2901,餐饮/_未分类,中兴通讯股份有限公司
2902,餐饮/_未分类,中兴通讯股份有限公司
2905,餐饮/_未分类,中兴通讯股份有限公司
2908,餐饮/_未分类,中兴通讯股份有限公司
2909,餐饮/_未分类,华润万家有限公司
2910,餐饮/_未分类,中兴通讯股份有限公司
2911,餐饮/_未分类,中兴通讯股份有限公司
2914,餐饮/_未分类,
2915,餐饮/_未分类,中兴通讯股份有限公司
2918,餐饮/_未分类,
2919,餐饮/_未分类,
2922,餐饮/_未分类,南京雨花台山姆会员商店
2924,餐饮/_未分类,中兴通讯股份有限公司
2926,餐饮/_未分类,中兴通讯股份有限公司
2928,餐饮/_未分类,中兴通讯股份有限公司
2929,餐饮/_未分类,中兴通讯股份有限公司
2930,餐饮/_未分类,中兴通讯股份有限公司
2932,餐饮/_未分类,中兴通讯股份有限公司
2933,餐饮/_未分类,中兴通讯股份有限公司
2935,餐饮/_未分类,中兴通讯股份有限公司
2937,餐饮/_未分类,中兴通讯股份有限公司
2941,餐饮/_未分类,中兴通讯股份有限公司
2942,餐饮/_未分类,
2944,餐饮/_未分类,
2947,餐饮/_未分类,
2950,餐饮/_未分类,
2954,餐饮/_未分类,
2955,餐饮/_未分类,
2956,餐饮/_未分类,李与白包子铺（保利堂悦店）
2959,餐饮/_未分类,
2960,餐饮/_未分类,
2963,餐饮/_未分类,中兴通讯股份有限公司
2965,餐饮/_未分类,
2966,餐饮/_未分类,
2968,餐饮/_未分类,中兴通讯股份有限公司
2970,餐饮/_未分类,
2976,餐饮/_未分类,中兴通讯股份有限公司
2977,餐饮/_未分类,中兴通讯股份有限公司
2983,餐饮/_未分类,中兴通讯股份有限公司
2985,餐饮/_未分类,中兴通讯股份有限公司
2986,餐饮/_未分类,中兴通讯股份有限公司
2988,餐饮/_未分类,
2993,餐饮/_未分类,
2996,餐饮/_未分类,王峰发起的群收款
2997,餐饮/_未分类,夜宵。哈哈
2998,餐饮/_未分类,巧克力
3005,餐饮/_未分类,
3006,餐饮/_未分类,
3007,餐饮/_未分类,双喜面馆茶都店
3013,餐饮/_未分类,
3018,餐饮/_未分类,
3019,餐饮/_未分类,
3021,餐饮/_未分类,
3022,餐饮/_未分类,
3024,餐饮/_未分类,
3027,餐饮/_未分类,中兴通讯股份有限公司
3030,餐饮/_未分类,中兴通讯股份有限公司
3033,餐饮/_未分类,
3034,餐饮/_未分类,
3039,餐饮/_未分类,
3043,餐饮/_未分类,
3044,餐饮/_未分类,
3045,餐饮/_未分类,
3047,餐饮/_未分类,
3053,餐饮/_未分类,
3055,餐饮/_未分类,
3057,餐饮/_未分类,上海摩提工房食品有限公司
3065,餐饮/_未分类,福瑞祥中式快餐
3071,餐饮/_未分类,许萍（*萍）
3072,餐饮/_未分类,
3073,餐饮/_未分类,
3074,餐饮/_未分类,
3075,餐饮/_未分类,
3076,餐饮/_未分类,
3079,餐饮/_未分类,轻风细雨（**飞）
3087,餐饮/_未分类,
3088,餐饮/_未分类,美团外卖卷
3089,餐饮/_未分类,*兴芝
3094,餐饮/_未分类,
3095,餐饮/_未分类,美团
3104,餐饮/_未分类,中兴通讯股份有限公司
3109,餐饮/_未分类,
3110,餐饮/_未分类,
3111,餐饮/_未分类,
3113,餐饮/_未分类,中兴通讯股份有限公司
3124,餐饮/_未分类,轻风细雨（**飞）
3126,餐饮/_未分类,轻风细雨（**飞）
3130,餐饮/_未分类,
3132,餐饮/_未分类,中兴通讯股份有限公司
3139,餐饮/_未分类,美团
3143,餐饮/_未分类,蜜雪冰城
3144,餐饮/_未分类,中兴通讯股份有限公司
3145,餐饮/_未分类,
3146,餐饮/_未分类,
3152,餐饮/_未分类,中兴通讯股份有限公司
3153,餐饮/_未分类,中兴通讯股份有限公司
3156,餐饮/_未分类,
3166,餐饮/_未分类,G（*腾）
3169,餐饮/_未分类,
3184,餐饮/_未分类,
3220,餐饮/_未分类,美团平台商户
3221,餐饮/_未分类,美团平台商户
3226,餐饮/_未分类,石锅拌饭南京弘阳店
3242,餐饮/_未分类,
3249,餐饮/_未分类,中兴通讯股份有限公司
3253,餐饮/_未分类,
3255,餐饮/_未分类,中兴通讯股份有限公司
3256,餐饮/_未分类,
3262,餐饮/_未分类,早餐
3267,餐饮/_未分类,
3278,餐饮/_未分类,淮南牛羊肉汤馆
3290,餐饮/_未分类,
3297,餐饮/_未分类,晨哥烧烤大排档
3298,餐饮/_未分类,好易购超市
3308,餐饮/_未分类,七家湾牛肉锅贴
3319,餐饮/_未分类,北京泉新高品科贸有限责任公司
3320,餐饮/_未分类,美团
3321,餐饮/_未分类,
3323,餐饮/_未分类,
3326,餐饮/_未分类,双喜面馆（**艮）
3327,餐饮/_未分类,luckincoffee
3329,餐饮/_未分类,百家超市（省中店）
3330,餐饮/_未分类,中兴通讯股份有限公司
3331,餐饮/_未分类,
3332,餐饮/_未分类,中兴通讯股份有限公司
3334,餐饮/_未分类,箸言·中式酒馆
3336,餐饮/_未分类,
3339,餐饮/_未分类,
3342,餐饮/_未分类,深圳市福田区小柴米餐饮管理店
3343,餐饮/_未分类,美团平台商户
3344,餐饮/_未分类,
3346,餐饮/_未分类,華記香港冰室（深圳總店）
3347,餐饮/_未分类,美团平台商户
3355,餐饮/_未分类,
3356,餐饮/_未分类,小禾山炒鸡米饭
3357,餐饮/_未分类,深圳市卡玛王子餐饮管理有限公司
3359,餐饮/_未分类,福气鲜活面包
3360,餐饮/_未分类,
3361,餐饮/_未分类,点蹄福田大中华店
3362,餐饮/_未分类,
3364,餐饮/_未分类,小禾山炒鸡米饭
3366,餐饮/_未分类,
3367,餐饮/_未分类,
3368,餐饮/_未分类,阿婆牛杂（深圳福田连城新天地店）
3371,餐饮/_未分类,购好超市
3374,餐饮/_未分类,崎本的店酵种吐司
3387,餐饮/_未分类,
3395,餐饮/_未分类,十足南京城际空间站店
3397,餐饮/_未分类,
3402,餐饮/_未分类,
3403,餐饮/_未分类,中兴通讯股份有限公司
3407,餐饮/_未分类,余小粉长沙现切鲜肉粉
3408,餐饮/_未分类,十足南京城际空间站店
3410,餐饮/_未分类,
3414,餐饮/_未分类,
3417,餐饮/_未分类,
3419,餐饮/_未分类,
3422,餐饮/_未分类,中兴通讯股份有限公司
3426,餐饮/_未分类,十足南京城际空间站店
3427,餐饮/_未分类,待嗯嗯确认收款
3440,餐饮/_未分类,寻湘地带南京新街口店
3452,餐饮/_未分类,中兴通讯股份有限公司
3456,餐饮/_未分类,待嗯嗯确认收款
3461,餐饮/_未分类,MUJItoGO深圳机场远机位
3465,餐饮/_未分类,陈东红
3466,餐饮/_未分类,大巴扎手抓饭(车公庙店)
3467,餐饮/_未分类,大巴扎手抓饭(车公庙店)
3470,餐饮/_未分类,翠华餐厅（会展中心店）
3472,餐饮/_未分类,七彩霞（**霞）
3473,餐饮/_未分类,深圳市卓悦食尚乐陶餐饮管理有限公司
3474,餐饮/_未分类,
3481,餐饮/_未分类,
3482,餐饮/_未分类,
3486,餐饮/_未分类,
3487,餐饮/_未分类,
3488,餐饮/_未分类,
3490,餐饮/_未分类,沃尔玛（中国）投资有限公司
3491,餐饮/_未分类,程江腌面（连城店）
3492,餐饮/_未分类,MOMO喜多（连城新天地店）
3493,餐饮/_未分类,
3494,餐饮/_未分类,MOMO喜多（连城新天地店）
3495,餐饮/_未分类,
3496,餐饮/_未分类,
3501,餐饮/_未分类,
3504,餐饮/_未分类,翠华餐厅（会展中心店）
3505,餐饮/_未分类,
3506,餐饮/_未分类,BreadTalk面包新语
3509,餐饮/_未分类,
3510,餐饮/_未分类,
3511,餐饮/_未分类,
3523,餐饮/_未分类,
3524,餐饮/_未分类,美团
3525,餐饮/_未分类,
3528,餐饮/_未分类,
3529,餐饮/_未分类,
3531,餐饮/_未分类,
3532,餐饮/_未分类,
3534,餐饮/_未分类,
3535,餐饮/_未分类,
3537,餐饮/_未分类,美团
3538,餐饮/_未分类,
3540,餐饮/_未分类,
3541,餐饮/_未分类,
3542,餐饮/_未分类,
3552,餐饮/_未分类,美团
3555,餐饮/_未分类,
3561,餐饮/_未分类,美团
3562,餐饮/_未分类,美团
3563,餐饮/_未分类,美团
3565,餐饮/_未分类,美团
3566,餐饮/_未分类,
3567,餐饮/_未分类,美团
3568,餐饮/_未分类,美团
3570,餐饮/_未分类,美团
3571,餐饮/_未分类,敏华冰厅
3572,餐饮/_未分类,辣伍爺·冒菜（平安金融中心店）
3574,餐饮/_未分类,台山佬黄鳝饭
3580,餐饮/_未分类,香火肥肠（华强北店）
3581,餐饮/_未分类,美味
3582,餐饮/_未分类,许萍（*萍）
3583,餐饮/_未分类,美团
3587,餐饮/_未分类,购好超市
3588,餐饮/_未分类,美团
3590,餐饮/_未分类,美团
3592,餐饮/_未分类,待裴健确认收款
3593,餐饮/_未分类,中兴通讯股份有限公司
3594,餐饮/_未分类,美团
3597,餐饮/_未分类,美团
3598,餐饮/_未分类,
3599,餐饮/_未分类,
3600,餐饮/_未分类,中兴通讯股份有限公司
3603,餐饮/_未分类,美团
3604,餐饮/_未分类,中兴通讯股份有限公司
3605,餐饮/_未分类,中兴通讯股份有限公司
3606,餐饮/_未分类,
3607,餐饮/_未分类,美团
3608,餐饮/_未分类,美团平台商户
3609,餐饮/_未分类,山姆会员商店
3611,餐饮/_未分类,商户_徐进
3612,餐饮/_未分类,
3613,餐饮/_未分类,米酒
3614,餐饮/_未分类,中兴通讯股份有限公司
3615,餐饮/_未分类,
3616,餐饮/_未分类,中兴通讯股份有限公司
3618,餐饮/_未分类,
3620,餐饮/_未分类,中兴通讯股份有限公司
3621,餐饮/_未分类,
3622,餐饮/_未分类,美团
3623,餐饮/_未分类,中兴通讯股份有限公司
3626,餐饮/_未分类,中兴通讯股份有限公司
3627,餐饮/_未分类,美团
3628,餐饮/_未分类,
3631,餐饮/_未分类,中兴通讯股份有限公司
3632,餐饮/_未分类,美团
3633,餐饮/_未分类,
3634,餐饮/_未分类,
3635,餐饮/_未分类,美团平台商户
3636,餐饮/_未分类,美团平台商户
3637,餐饮/_未分类,中兴通讯股份有限公司
3638,餐饮/_未分类,
3639,餐饮/_未分类,山姆会员商店
3640,餐饮/_未分类,塔斯汀中国汉堡
3641,餐饮/_未分类,中兴通讯股份有限公司
3642,餐饮/_未分类,山姆会员商店
3648,餐饮/_未分类,美团平台商户
3651,餐饮/_未分类,美团
3667,餐饮/_未分类,美团
3668,餐饮/_未分类,美团
3674,餐饮/_未分类,肯德基
3680,餐饮/_未分类,美团
3682,餐饮/_未分类,美团
3683,餐饮/_未分类,美团
3684,餐饮/_未分类,中兴通讯股份有限公司
3686,餐饮/_未分类,中兴通讯股份有限公司
3694,餐饮/_未分类,美团
3696,餐饮/_未分类,
3698,餐饮/_未分类,中兴通讯股份有限公司
3702,餐饮/_未分类,美团
3703,餐饮/_未分类,美团
3705,餐饮/_未分类,美团平台商户
3708,餐饮/_未分类,中兴通讯股份有限公司
3714,餐饮/_未分类,飞琼阁
3717,餐饮/_未分类,飞琼阁
3718,餐饮/_未分类,安庆馄饨
3721,餐饮/_未分类,美团平台商户
3722,餐饮/_未分类,美团平台商户
3723,餐饮/_未分类,美团平台商户
3727,餐饮/_未分类,中兴通讯股份有限公司
3732,餐饮/_未分类,美团 打赏
3733,餐饮/_未分类,美团平台商户
3734,餐饮/_未分类,中兴通讯股份有限公司
3736,餐饮/_未分类,美团平台商户
3738,餐饮/_未分类,
3740,餐饮/_未分类,
3746,餐饮/_未分类,
3754,餐饮/_未分类,
3766,餐饮/_未分类,
3769,餐饮/_未分类,水果
3770,餐饮/_未分类,米酒
3783,餐饮/_未分类,和善园
3785,餐饮/_未分类,
3786,餐饮/_未分类,中兴通讯股份有限公司
3797,餐饮/_未分类,智咖时代
3811,餐饮/_未分类,开市客（南京）商业有限公司
3815,餐饮/_未分类,
3823,餐饮/_未分类,
3825,餐饮/_未分类,囤货，食物
3829,餐饮/_未分类,安庆馄饨
3830,餐饮/_未分类,飞琼阁
3841,餐饮/_未分类,
3843,餐饮/_未分类,
3845,餐饮/_未分类,
3846,餐饮/_未分类,
3855,餐饮/_未分类,山姆会员商店
3856,餐饮/_未分类,
3866,餐饮/_未分类,中兴通讯股份有限公司
3868,餐饮/_未分类,
3873,餐饮/_未分类,山姆会员商店
3876,餐饮/_未分类,
3877,餐饮/_未分类,山姆会员商店
3878,餐饮/_未分类,老陈家豆腐脑东渡青年城店
3879,餐饮/_未分类,诺奕阖小吃店
3882,餐饮/_未分类,
3883,餐饮/_未分类,中兴通讯股份有限公司
3888,餐饮/_未分类,山姆会员商店
3890,餐饮/_未分类,中兴通讯股份有限公司
3893,餐饮/_未分类,中兴通讯股份有限公司
3894,餐饮/_未分类,
3897,餐饮/_未分类,
3898,餐饮/_未分类,中兴通讯股份有限公司
3905,餐饮/_未分类,丫头迷（**梅）
3906,餐饮/_未分类,山姆会员商店
3907,餐饮/_未分类,
3908,餐饮/_未分类,美团平台商户
3910,餐饮/_未分类,中兴通讯股份有限公司
3914,餐饮/_未分类,中兴通讯股份有限公司
3916,餐饮/_未分类,中兴通讯股份有限公司
3920,餐饮/_未分类,山姆会员商店
3927,餐饮/_未分类,恰好
3932,餐饮/_未分类,
3939,餐饮/_未分类,山姆会员商店
3944,餐饮/_未分类,
3946,餐饮/_未分类,
3947,餐饮/_未分类,
3950,餐饮/_未分类,
3953,餐饮/_未分类,
3955,餐饮/_未分类,永辉云创
3956,餐饮/_未分类,
3964,餐饮/_未分类,山姆会员商店
3965,餐饮/_未分类,山姆三样
3966,餐饮/_未分类,好的便利店(好的东渡国际青年城特许店)
3967,餐饮/_未分类,恰好
3969,餐饮/_未分类,永辉超市南京龙湾龙湖天街店
3973,餐饮/_未分类,山姆会员商店
3975,餐饮/_未分类,
3977,餐饮/_未分类,
3978,餐饮/_未分类,华润万家有限公司
3980,餐饮/_未分类,
3981,餐饮/_未分类,
3983,餐饮/_未分类,
3985,餐饮/_未分类,美团
3986,餐饮/_未分类,美团
3987,餐饮/_未分类,永辉超市南京龙湾龙湖天街店
3988,餐饮/_未分类,双喜面馆茶都店
3990,餐饮/_未分类,美团
3991,餐饮/_未分类,美团
